spatial_node_id,police_station,address,total_historical_impact,H_Score
566.0,Jnanabharathi,"Dr Rajkumar Puniya Bhoomi Road, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",1.9,0.032786885245901634
611.0,Bellandur,"Sarjapura Main Road, Divyasree Elan Homes, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",1.9,0.032786885245901634
151.0,Chamarajpet,"Dr TCM Royan Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",1.9,0.032786885245901634
460.0,Hennuru,"K Narayanapura Main Road, Gowdas Sri A Hanumanthagowda Circle, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",1.9,0.032786885245901634
249.0,Sadashivanagar,"CV Raman Road, CNR Rao Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",1.87,0.03226919758412425
94.0,HSR Layout,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",1.85,0.03192407247627265
950.0,City Market,"Kalasipalyam Main Road, Basappa Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",1.8250000000000002,0.031492666091458156
1095.0,Thalagattapura,"2nd Cross Road, 4th H Block, Raghuvanahalli, Bengaluru, Karnataka. Pin-560109 (India)",1.8250000000000002,0.031492666091458156
758.0,Jayanagara,"4th Main Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",1.8250000000000002,0.031492666091458156
187.0,Mico Layout,"20th Main Road, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",1.8250000000000002,0.031492666091458156
452.0,Jnanabharathi,"11th Cross Road, Malagala Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",1.8250000000000002,0.031492666091458156
959.0,K.G. Halli,"80 Feet Road, St Marys Layout, Sarvodaya Nagar, HBR Layout, Bengaluru, Karnataka. Pin-560045 (India)",1.8250000000000002,0.031492666091458156
504.0,Yelahanka,"16th A Main Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",1.8250000000000002,0.031492666091458156
283.0,K.R. Pura,"MBT Road, ITI Data Center, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",1.8150000000000002,0.031320103537532354
319.0,Yelahanka,"SH 9, Yelahanka Circle, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",1.8150000000000002,0.031320103537532354
238.0,Hebbala,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",1.81,0.031233822260569456
1.0,HSR Layout,"Outer Ring Road, Heavie Halcyon, Agara, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",1.76,0.030371009490940466
711.0,K.R. Pura,"MBT Road, ITI Township, KR Puram, Bengaluru, Karnataka. Pin-560016 (India)",1.725,0.029767040552200173
186.0,Electronic City,"Hosur Road, Columbia Aaltius, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",1.725,0.029767040552200173
847.0,Mahadevapura,"Kadugodi Railway Bridge, Golden Blossom Apartment, Belatur Colony, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",1.725,0.029767040552200173
747.0,Kamakshipalya,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",1.725,0.029767040552200173
406.0,Mico Layout,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",1.71,0.029508196721311473
790.0,Hebbala,"MBT Road, Kariyanna Layout, Guddadahalli, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",1.7000000000000002,0.029335634167385678
603.0,Chikkajala,"Bengaluru Bellary Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",1.7000000000000002,0.029335634167385678
591.0,Chamarajpet,"BGS Flyover, Anandpuram, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",1.7000000000000002,0.029335634167385678
438.0,HAL Old Airport,"HAL Airport Road, Manjunatha Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",1.7,0.029335634167385674
217.0,Yelahanka,"Bellary Road, Century Horizon, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",1.7,0.029335634167385674
1037.0,K.R. Pura,"MBT Road, Ohana Apartment, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",1.6500000000000001,0.028472821397756688
635.0,Whitefield,"Hagadur Main Road, Carmel Heights, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",1.6500000000000001,0.028472821397756688
163.0,Yeshwanthpura,"Chord Road, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",1.6500000000000001,0.028472821397756688
145.0,Jeevanbheemanagar,"Old Airport Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",1.6500000000000001,0.028472821397756688
271.0,K.R. Pura,"Cheemasandra Main Road, Bren Starlight, Virgonagar, Avalahalli South Taluka, Bengaluru, Karnataka. Pin-560049 (India)",1.6500000000000001,0.028472821397756688
64.0,Devanahalli Airport,"Srinagar Kanyakumari Highway, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)",1.6500000000000001,0.028472821397756688
150.0,Hennuru,"Hennur Main Road, KBM Shariff Layout, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",1.6500000000000001,0.028472821397756688
559.0,K.S. Layout,"Kadirenahalli Cross Road, Eshwara Nagar, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",1.65,0.028472821397756684
48.0,Mahadevapura,"Whitefield Main Road, Hope Farm Circle, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",1.65,0.028472821397756684
681.0,Halasuru Gate,"Mission Road, ETO Junction, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",1.625,0.02804141501294219
1024.0,HAL Old Airport,"HAL Airport Road, TNR Layout, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",1.6,0.027610008628127698
383.0,HAL Old Airport,"Marathahalli Underpass, Ramanjaneya Layout, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",1.6,0.027610008628127698
56.0,Vijayanagara,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",1.6,0.027610008628127698
183.0,Bellandur,"Outer Ring Road, Bellandur Circle, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",1.6,0.027610008628127698
222.0,Yelahanka,"Bellary Road, Embassy Business Hub, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",1.6,0.027610008628127698
357.0,Ashok Nagar,"Hosur Road, Police Quarters, B&C Colony, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",1.6,0.027610008628127698
287.0,Yelahanka,"Bellary Road, Legacy Cirocco, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",1.6,0.027610008628127698
475.0,Kamakshipalya,"5th Main Road, Asthagrama New Extension, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",1.6,0.027610008628127698
403.0,HSR Layout,"13th Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",1.6,0.027610008628127698
555.0,Vijayanagara,"8th Main Road, Govindaraja Nagara Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",1.5150000000000001,0.026143226919758414
402.0,Ashok Nagar,"Mahatma Gandhi Road, Mayo Hall Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",1.46,0.02519413287316652
77.0,R.T. Nagar,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",1.45,0.025021570319240724
866.0,Magadi Road,"Binny Mill Main Road, Binny Mill Circle, Binnypete, Bengaluru, Karnataka. Pin-560023 (India)",1.45,0.025021570319240724
1073.0,Sheshadripuram,"South Central Road, Sirur Park Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",1.45,0.025021570319240724
1203.0,Yelahanka,"Yelahanka Road, Adithyanagara, Attur, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560097, India",1.45,0.025021570319240724
714.0,V.V.Puram (C.Pet),"Pampa Mahakavi Road, TP Kailasam Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",1.45,0.025021570319240724
13.0,Hebbala,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",1.45,0.025021570319240724
21.0,Jayanagara,"Silk Board Double Decker Flyover, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",1.45,0.025021570319240724
305.0,Jnanabharathi,"Kengeri Main Road, Jnana Jyothi Nagar, Bengaluru, Karnataka. Pin-560056 (India)",1.45,0.025021570319240724
211.0,Jnanabharathi,"Kengeri Main Road, Block 11, Marilingappa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",1.45,0.025021570319240724
265.0,Basavanagudi,"Vanivilas Road, Vanivilas Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1.45,0.025021570319240724
1458.0,Kamakshipalya,"8th Cross Road, KA Rangappa Industrial Estate, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",1.4080000000000001,0.024296807592752375
157.0,K.G. Halli,"MBT Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",1.4000000000000001,0.024158757549611734
888.0,Whitefield,"HAL Airport Road, Miraya Rose, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)",1.4000000000000001,0.024158757549611734
290.0,Jeevanbheemanagar,"Suranjan Das Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",1.4000000000000001,0.024158757549611734
741.0,Adugodi,"Domlur Inner Ring Road, Sony World Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",1.4,0.02415875754961173
119.0,Bellandur,"1st Cross Road, Iblur Village, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",1.4,0.02415875754961173
568.0,Banashankari,"MK Puttalingaiah Main Road, Kittur Rani Chennamma Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",1.4,0.02415875754961173
293.0,Adugodi,"Srinivagilu Main Road, Maharaja Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",1.375,0.02372735116479724
794.0,Adugodi,"1st Cross Road, Krupanidhi College Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",1.375,0.02372735116479724
177.0,Yelahanka,"Hesarghatta Road, Mohammad Sab Palya Circle, Vidyaranyapura, Bengaluru, Karnataka. Pin-560097 (India)",1.375,0.02372735116479724
1100.0,Electronic City,"Genesis Eco Sphere Road, Genesis Eco Sphere, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",1.375,0.02372735116479724
886.0,Jayanagara,"11th Main Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",1.365,0.02355478861087144
891.0,Rajajinagar,"10th Main Road, Block 4E, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",1.365,0.02355478861087144
184.0,Sadashivanagar,"Sri Ramana Maharshi Road, Palace Ground, Jayamahal, Bengaluru, Karnataka. Pin-560080 (India)",1.35,0.023295944779982744
445.0,Mico Layout,"Bannerghatta Main Road, Arekere Gate Junction, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",1.35,0.023295944779982744
690.0,Hulimavu,"Bannerghatta Main Road, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",1.35,0.023295944779982744
471.0,Yeshwanthpura,"Outer Ring Road, Jain Heights Revanta, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",1.35,0.023295944779982744
1170.0,Magadi Road,"G Narayana Kumar Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",1.35,0.023295944779982744
607.0,Shivajinagar,"Cubbon Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",1.35,0.023295944779982744
240.0,Hennuru,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",1.3499999999999999,0.02329594477998274
111.0,Jayanagara,"Silk Board Double Decker Flyover, MTB Area, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",1.3499999999999999,0.02329594477998274
344.0,R.T. Nagar,"Jayamahal Main Road, Joynagar, Jayamahal, Bengaluru, Karnataka. Pin-560006 (India)",1.3499999999999999,0.02329594477998274
365.0,K.R. Pura,"MBT Road, Pride Euphora, Hosabasavanapura, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",1.275,0.022001725625539256
918.0,Mahadevapura,"Whitefield Main Road, Reddys Keerthi Residency, Belathur, Bengaluru, Karnataka. Pin-560067 (India)",1.275,0.022001725625539256
1260.0,Rajajinagar,"1st Main Road, Kempegowda Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",1.275,0.022001725625539256
1276.0,City Market,"Osman Khan Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",1.26,0.02174288179465056
548.0,Banaswadi,"4th B Cross Road, Jala, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",1.21,0.02088006902502157
348.0,Mahadevapura,"Whitefield Main Road, Sai Colony, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",1.2000000000000002,0.020707506471095774
1419.0,Electronic City,"3rd Main Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India)",1.2,0.02070750647109577
74.0,Magadi Road,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",1.1600000000000001,0.020017256255392583
125.0,Chikkajala,"Bengaluru Bellary Road, Hunsemarrenhalli Junction, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",1.15,0.01984469370146678
660.0,K.G. Halli,"Nagawara Main Road, Chanukya Layout, Nagavara Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",1.15,0.01984469370146678
1359.0,K.R. Pura,"Central Work Shop Road, BSNL CACT Building, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",1.125,0.019413287316652286
985.0,Jeevanbheemanagar,"12th Main Road, Sony World Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",1.1,0.01898188093183779
400.0,Adugodi,"Hosur Road, Sarjapur Road Check Post Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",1.1,0.01898188093183779
160.0,Chamarajpet,"BGS Flyover, Chanda Nagar, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",1.1,0.01898188093183779
194.0,Hebbala,"Bellary Road, Kodigehalli Gate Junction, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",1.1,0.01898188093183779
895.0,Vijayanagara,"Chord Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",1.1,0.01898188093183779
465.0,Cubbon Park,"Dr Ambedkar Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",1.1,0.01898188093183779
1554.0,Mico Layout,"Outer Ring Road, GKS Layout, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",1.1,0.01898188093183779
636.0,Hebbala,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",1.1,0.01898188093183779
128.0,Chamarajpet,"BGS Flyover, Jolly Mohalla, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",1.1,0.01898188093183779
307.0,Halasur,"Domlur Inner Ring Road, ISRO Colony, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",1.1,0.01898188093183779
723.0,Magadi Road,"G Narayana Kumar Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",1.1,0.01898188093183779
561.0,Banaswadi,"MBT Road, Keerthi Royal, Oble Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",1.1,0.01898188093183779
966.0,Banaswadi,"3rd C Main Road, Vasthav Sneha Enclave, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",1.1,0.01898188093183779
1483.0,Electronic City,"2nd Cross Road, Navami Funique, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",1.1,0.01898188093183779
718.0,Kengeri,"Mysore Road, The Arena, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",1.1,0.01898188093183779
366.0,Chikkajala,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",1.1,0.01898188093183779
62.0,Bellandur,"Outer Ring Road, Citilights Liberty Apartment, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",1.1,0.01898188093183779
397.0,Banaswadi,"5th A Cross Road, CMR Colony, Babusapalya, Bengaluru, Karnataka. Pin-560043 (India)",1.1,0.01898188093183779
1492.0,Magadi Road,"72nd Cross Road, Jedehalli, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",1.1,0.01898188093183779
1003.0,Kodigehalli,"2nd Cross Road, Ganga Nagar, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",1.0799999999999998,0.018636755823986193
759.0,Jayanagara,"East End A Main Road, Dr BR Ambedkar Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",1.05,0.0181190681622088
842.0,Chamarajpet,"AS Char Main Road, Old Tharagupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",1.02,0.017601380500431404
1420.0,Jnanabharathi,"6th Cross Road, Block 11, Papareddypalya, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",1.0,0.01725625539257981
1502.0,Peenya,"TVS Cross Road, TVS Cross, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",1.0,0.01725625539257981
787.0,High ground,"Dr MH Ambarish Road, Trilite Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",1.0,0.01725625539257981
784.0,Bellandur,"Sarjapura Main Road, KPR Sunrise Square, P Krishnappa Layout, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",1.0,0.01725625539257981
1160.0,K.S. Layout,"1st Main Road, Prashanthi Nagar Extension, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",1.0,0.01725625539257981
1592.0,Kengeri,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",1.0,0.01725625539257981
584.0,Pulikeshinagar(F.Town),"Wheeler Road, Sindhi Colony, Cox Town, Bengaluru, Karnataka. Pin-560005 (India)",1.0,0.01725625539257981
508.0,Pulikeshinagar(F.Town),"Netaji Road, Sri Ramakrishnappa Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1.0,0.01725625539257981
510.0,R.T. Nagar,"Dinnur Main Road, White House Apartment, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",1.0,0.01725625539257981
1421.0,HAL Old Airport,"11th Cross Road, SJR Brooklyn Apartment, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",1.0,0.01725625539257981
609.0,Yelahanka,"Yelahanka Road, Stage 1, Aditya Nagar, Chikkabettahalli, Bengaluru, Karnataka. Pin-560097 (India)",1.0,0.01725625539257981
1121.0,Jnanabharathi,"Mallathahalli Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",1.0,0.01725625539257981
1208.0,K.G. Halli,"Nagawara Main Road, Bilal Nagar, Pillanna Garden, Bengaluru, Karnataka. Pin-560045 (India)",1.0,0.01725625539257981
761.0,Banashankari,"27th Cross Road, Brigade Software Park, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",1.0,0.01725625539257981
1610.0,V.V.Puram (C.Pet),"Pampa Mahakavi Road, Appajappa Agrahara, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",1.0,0.01725625539257981
1234.0,Kengeri,"Dr Vishnuvardhan Main Road, Kanakadas Circle, Gaanakallu, Bengaluru, Karnataka. Pin-560060 (India)",1.0,0.01725625539257981
1400.0,Hulimavu,"Bannerghatta Main Road, Ambiant, Weavers Colony, Bengaluru, Karnataka. Pin-560083 (India)",1.0,0.01725625539257981
1107.0,Banashankari,"Gayatri Bhavan Road, Bhovi Colony, Block 3, Thyagarajanagar, Bengaluru, Karnataka. Pin-560070 (India)",1.0,0.01725625539257981
1444.0,Malleshwaram,"Siddavanahalli Krishna Sharma Road, Sarangapani, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",1.0,0.01725625539257981
1585.0,J.P. Nagar,"24th Main Road, RK Colony, JP Nagar Phase 2, Bengaluru, Karnataka. Pin-560078 (India)",1.0,0.01725625539257981
529.0,Sadashivanagar,"Padmasri CK Venkata Ramaiah Road, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",1.0,0.01725625539257981
601.0,Malleshwaram,"Sri Venkataranga Ayangar Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",1.0,0.01725625539257981
1541.0,Chamarajpet,"Dr TCM Royan Road, Subhash Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",1.0,0.01725625539257981
1068.0,Malleshwaram,"Sri Venkataranga Ayangar Road, Krishna Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",1.0,0.01725625539257981
1204.0,Kodigehalli,"Kodigehalli Main Road, Kodigehalli Circle, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",1.0,0.01725625539257981
627.0,Kamakshipalya,"Magadi Main Road, Apanapa Layout, Byadrahalli, Bengaluru, Karnataka. Pin-560091 (India)",1.0,0.01725625539257981
827.0,Yelahanka,"Yelahanka New Town Main Road, Sector B, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",1.0,0.01725625539257981
451.0,V.V.Puram (C.Pet),"5th Main Road, Shri Ma Ramamurthy Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1.0,0.01725625539257981
831.0,Chikkabanavara,"Hesaraghatta Main Road, Janapriya Nivas, Chikkasandra, Bengaluru, Karnataka. Pin-560090 (India)",1.0,0.01725625539257981
1534.0,Vijayanagara,"Padmabhushan Dr MC Modi Road, Bhimajyothi LIC Colony, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",1.0,0.01725625539257981
837.0,Malleshwaram,"Sri Venkataranga Ayangar Road, Shivanandappa Layout, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",1.0,0.01725625539257981
386.0,Chikkabanavara,"Hesaraghatta Main Road, Bhuvaneshwari Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",1.0,0.01725625539257981
1315.0,Sadashivanagar,"Unnamed Road, Indira Nagar, Nelamangala, Karnataka. Pin-562123 (India)",1.0,0.01725625539257981
1340.0,Jnanabharathi,"Mallathahalli Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",1.0,0.01725625539257981
659.0,Electronic City,"Hosur Road, Mahendra Aarya Homes, Ananath Nagar Phase 1, Kammasandra Anekal Taluka, Bengaluru, Karnataka. Pin-560100 (India)",1.0,0.01725625539257981
976.0,Jnanabharathi,"60 Feet Road, Sri Maregowda Circle, Gidadakonenahalli, Bengaluru, Karnataka. Pin-560091 (India)",1.0,0.01725625539257981
1349.0,Banashankari,"1st Cross Road, AK Colony, Block 7, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",1.0,0.01725625539257981
415.0,V.V.Puram (C.Pet),"Bull Temple Road, Chamrajpet 5th Main Junction, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",1.0,0.01725625539257981
1599.0,Cubbon Park,"Dr Ambedkar Road, Shanthaveri Gopalagowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",1.0,0.01725625539257981
410.0,Chikkajala,"Sadahalli Toll Plaza, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",1.0,0.01725625539257981
964.0,Banashankari,"13th Cross Road, CT Bed Extension, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",1.0,0.01725625539257981
1297.0,Bellandur,"Sarjapura Main Road, BN Mathrushree Layout, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)",1.0,0.01725625539257981
1155.0,Jnanabharathi,"Kengeri Main Road, Bayamma Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560091 (India)",1.0,0.01725625539257981
146.0,Jayanagara,"9th Main Road, Block 5, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",1.0,0.01725625539257981
1527.0,Halasuru Gate,"District Office Road, Cauvery Bhavan, Ambedkar Veedhi, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",1.0,0.01725625539257981
1222.0,Electronic City,"Hosa Road, Bhadregowda Layout, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)",1.0,0.01725625539257981
820.0,K.G. Halli,"Nagawara Main Road, Eranna Palya, HBR Layout, Bengaluru, Karnataka. Pin-560045 (India)",1.0,0.01725625539257981
1041.0,Yelahanka,"16th B Cross Road, Stage 3, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",1.0,0.01725625539257981
1394.0,City Market,"Lalbagh Fort Road, Minerva Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",1.0,0.01725625539257981
856.0,Pulikeshinagar(F.Town),"Lazar Road, Government Police Quarters, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1.0,0.01725625539257981
802.0,Banashankari,"Ittamadu Road, Maruthi Nagar, Ittamadu, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",1.0,0.01725625539257981
1571.0,Mico Layout,"Hosur Road, CC Layout, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",1.0,0.01725625539257981
1028.0,Basavanagudi,"Bull Temple Road, Sunkenahalli, Gavipuram Extension, Bengaluru, Karnataka. Pin-560004 (India)",1.0,0.01725625539257981
1052.0,Adugodi,"80 Feet Road, SBI Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",1.0,0.01725625539257981
805.0,Whitefield,"Whitefield Main Road, Sobha Rose Apartment, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",1.0,0.01725625539257981
798.0,K.R. Pura,"MBT Road, Subhams Antique City, Konadasapura, Bengaluru, Karnataka. Pin-560049 (India)",0.99,0.017083692838654012
909.0,Whitefield,"Gunjurupalya Road, Sapthagiri Nirvana, Gunjur, Bengaluru, Karnataka. Pin-560087 (India)",0.99,0.017083692838654012
1568.0,Mahadevapura,"Hoodi Main Road, Thigalarapalya, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",0.99,0.017083692838654012
631.0,Kodigehalli,"Tindlu Road, Dasappa Layout, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",0.9899999999999999,0.01708369283865401
506.0,Basavanagudi,"10th Main Road, Sri Srinivasa Nagar Circle, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",0.9899999999999999,0.01708369283865401
863.0,Pulikeshinagar(F.Town),"Tank Road, Mother Teresa Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",0.9899999999999999,0.01708369283865401
